ID,Query,Expected_Route,Predicted_Route,Route_Correct,Expected_Complexity,Predicted_Complexity,Ambiguity_Type,Expected_Flag,Predicted_Flag_OK,Stage1_Route,Stage1_Confidence,Stage2,Stage2_Override,Stage2_Override_Reason,Clarify_Question,Reasoning_Steps,Parse_Error,Latency_ms
clarify_eval_225,"Nếu Sở Khoa học và Công nghệ vừa thực hiện thủ tục về giao thông đường bộ vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,graph_traversal,False,high,complex,,,False,graph_traversal,0.7721,True,False,"Câu hỏi yêu cầu xác định căn cứ pháp lý cho hai lĩnh vực độc lập (giao thông đường bộ và chuyển đổi số) cùng lúc, đòi hỏi tổng hợp từ nhiều văn bản luật khác nhau thay vì chỉ traversing quan hệ trong một văn bản hoặc lĩnh vực đơn lẻ.",,"Xác định câu hỏi yêu cầu căn cứ pháp lý cho hai hành vi/lĩnh vực khác nhau: giao thông đường bộ và chuyển đổi số. | Nhận thấy cần tổng hợp từ ít nhất hai nhóm văn bản luật độc lập (luật giao thông và luật/chính sách chuyển đổi số), phù hợp với định nghĩa hybrid_reasoning.",,5414.9
clarify_eval_226,"Trường hợp Cục Quản lý hóa chất sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực hàng không dân dụng, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.7432,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định độc lập: quy định về ngân sách nhà nước và thủ tục chuyên ngành hàng không dân dụng. | Nhận diện chủ thể cụ thể (Cục Quản lý hóa chất) và bối cảnh sử dụng vốn vay ưu đãi, đòi hỏi tổng hợp từ nhiều văn bản pháp luật khác nhau để trả lời.",,6283.25
clarify_eval_227,"Nếu Ủy ban nhân dân cấp tỉnh triển khai dự án trong lĩnh vực khám bệnh, chữa bệnh, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,0.9304,True,False,,,"Xác định câu hỏi yêu cầu so sánh và đối chiếu quy định giữa văn bản cũ và văn bản mới có hiệu lực (quan hệ chuyển tiếp/bãi bỏ). | Câu hỏi liên quan đến thẩm quyền của UBND cấp tỉnh và điều kiện áp dụng luật trong lĩnh vực khám chữa bệnh, đòi hỏi truy xuất quan hệ giữa các văn bản pháp luật. | Không thiếu thông tin chủ thể hay hành vi, không cần làm rõ thêm ngữ cảnh.",,5134.42
clarify_eval_228,"Nếu Bộ Y tế vừa thực hiện thủ tục về môi trường vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,dense_retrieval,False,high,complex,,,False,dense_retrieval,0.4824,True,False,"Câu hỏi yêu cầu tổng hợp căn cứ pháp lý từ hai lĩnh vực độc lập (môi trường và chuyển đổi số) liên quan đến cùng một chủ thể và hành vi, đòi hỏi đối chiếu nhiều văn bản luật khác nhau thay vì chỉ truy xuất một thông tin đơn lẻ.",,"Xác định câu hỏi yêu cầu căn cứ pháp lý cho hai hoạt động song song: thủ tục môi trường và tuân thủ kế hoạch chuyển đổi số. | Nhận diện đây là bài toán tổng hợp từ nhiều nguồn luật (luật bảo vệ môi trường, luật chuyển đổi số, các văn bản hướng dẫn) chứ không phải tra cứu một điều khoản đơn lẻ.",,6325.36
clarify_eval_229,"Trường hợp Bộ Công Thương sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực đầu tư công, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.586,True,False,,,Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định độc lập: quy định về ngân sách nhà nước và thủ tục chuyên ngành đầu tư công. | Nhận diện chủ thể (Bộ Công Thương) và bối cảnh (vốn vay ưu đãi cho đầu tư công) đủ rõ để truy xuất văn bản pháp luật liên quan mà không cần làm rõ thêm.,,5770.4
clarify_eval_230,"Nếu Cục Hàng không Việt Nam triển khai dự án trong lĩnh vực doanh nghiệp, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.801,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu giữa quy định cũ và văn bản mới có hiệu lực sau đó, đòi hỏi so sánh hai khung pháp lý khác nhau. | Câu hỏi liên quan đến nguyên tắc chuyển tiếp (chuyển tiếp từ quy định cũ sang mới) và điều kiện áp dụng cho hồ sơ đã nộp, cần tổng hợp nhiều điều kiện pháp lý.",,5082.91
clarify_eval_231,"Nếu Sở Khoa học và Công nghệ vừa thực hiện thủ tục về thuế vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,0.5652,True,False,,,"Xác định câu hỏi yêu cầu tìm cơ sở pháp lý cho hai hành vi đồng thời (thuế và chuyển đổi số) của một chủ thể cụ thể (Sở KH&CN). | Câu hỏi không chứa số hiệu văn bản cụ thể nhưng yêu cầu tổng hợp các nhóm quy định từ nhiều lĩnh vực pháp lý khác nhau, phù hợp với graph_traversal để liên kết các node chủ thể-hành vi-văn bản.",,4779.86
clarify_eval_232,"Trường hợp Cục Quản lý hóa chất sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực xây dựng, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.5916,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định độc lập: quy định về ngân sách và thủ tục chuyên ngành trong lĩnh vực xây dựng. | Nhận diện tình huống giả định cụ thể (Cục Quản lý hóa chất, vốn vay ưu đãi) đòi hỏi tổng hợp thông tin từ nhiều văn bản pháp luật khác nhau để đưa ra kết luận.",,4046.38
clarify_eval_233,"Nếu Ủy ban nhân dân cấp tỉnh triển khai dự án trong lĩnh vực giáo dục, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,1.0,True,False,,,"Xác định câu hỏi yêu cầu so sánh hiệu lực giữa quy định cũ và mới dựa trên thời điểm nộp hồ sơ, đòi hỏi truy xuất quan hệ thời gian và điều kiện áp dụng. | Câu hỏi liên quan đến nguyên tắc chuyển tiếp và hiệu lực văn bản pháp luật, cần traversing các node quy định về thời điểm có hiệu lực và quy định chuyển tiếp trong cùng lĩnh vực.",,3655.54
clarify_eval_234,"Nếu Bộ Y tế vừa thực hiện thủ tục về hóa chất vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,dense_retrieval,False,high,complex,,,False,dense_retrieval,0.4824,True,False,"Câu hỏi yêu cầu xác định căn cứ pháp lý cho hai hoạt động đồng thời (hóa chất và chuyển đổi số) thuộc hai lĩnh vực pháp lý khác nhau, đòi hỏi tổng hợp từ nhiều văn bản luật độc lập thay vì chỉ truy xuất một thông tin đơn lẻ.",,Xác định câu hỏi yêu cầu căn cứ pháp lý cho hai lĩnh vực riêng biệt: quản lý hóa chất và chuyển đổi số. | Nhận thấy cần tổng hợp các quy định từ ít nhất hai nhóm văn bản pháp luật khác nhau để trả lời đầy đủ. | Kết luận đây là bài toán hybrid_reasoning thay vì dense_retrieval đơn thuần.,,3483.87
